,BGCR,TGCR,MOVE,SW_2Y,SW_5Y,SW_10Y,SW_30Y
2012-06-07,,,82.1,0.5835,1.0215,1.8225,2.4995
2012-06-08,,,86.0,0.574,1.0195,1.8265,2.5205
2012-06-11,,,86.5,0.57,0.99,1.7765,2.483
2012-06-12,,,88.5,0.5935,1.035,1.8313,2.522
2012-06-13,,,89.3,0.5955,0.9975,1.76,2.45
2012-06-14,,,91.5,0.592,1.022,1.7995,2.476
2012-06-15,,,95.4,0.5445,0.9445,1.729,2.415
2012-06-18,,,85.7,0.5437,0.9525,1.7295,2.393
2012-06-19,,,84.7,0.5375,0.9725,1.776,2.475
2012-06-20,,,77.7,0.5485,1.006,1.808,2.486
2012-06-21,,,76.2,0.5605,0.9995,1.7775,2.448
2012-06-22,,,75.1,0.54,1.007,1.8101,2.4995
2012-06-25,,,72.8,0.5315,0.9645,1.7405,2.4195
2012-06-26,,,71.1,0.5395,0.9725,1.7625,2.4425
2012-06-27,,,70.2,0.5435,0.9695,1.7525,2.4375
2012-06-28,,,70.2,0.5515,0.9415,1.714,2.425
2012-06-29,,,73.2,0.547,0.964,1.7745,2.504
2012-07-02,,,71.6,0.546,0.934,1.7395,2.4665
2012-07-03,,,72.4,0.5383,0.946,1.771,2.5085
2012-07-04,,,72.4,0.527,0.947,1.7703,2.509
2012-07-05,,,71.3,0.5335,0.931,1.7475,2.4845
2012-07-06,,,66.8,0.5215,0.904,1.702,2.4295
2012-07-09,,,63.4,0.5204,0.8785,1.6525,2.3767
2012-07-10,,,63.3,0.523,0.865,1.6375,2.3555
2012-07-11,,,63.8,0.5,0.8685,1.643,2.3671
2012-07-12,,,63.4,0.4805,0.8475,1.5955,2.31
2012-07-13,,,63.3,0.4702,0.855,1.616,2.3295
2012-07-16,,,62.8,0.464,0.841,1.6185,2.333
2012-07-17,,,64.2,0.4755,0.863,1.6555,2.3839
2012-07-18,,,61.9,0.4608,0.837,1.633,2.364
2012-07-19,,,61.2,0.446,0.8348,1.6386,2.3715
2012-07-20,,,61.3,0.4435,0.808,1.5925,2.3175
2012-07-23,,,61.6,0.448,0.791,1.5635,2.277
2012-07-24,,,62.9,0.4405,0.776,1.5305,2.242
2012-07-25,,,63.1,0.4345,0.776,1.538,2.244
2012-07-26,,,62.6,0.442,0.8029,1.5737,2.288
2012-07-27,,,69.7,0.4425,0.853,1.668,2.397
2012-07-30,,,68.4,0.418,0.805,1.621,2.3542
2012-07-31,,,69.8,0.4142,0.782,1.589,2.3245
2012-08-01,,,74.1,0.434,0.8415,1.657,2.393
2012-08-02,,,69.4,0.437,0.8347,1.6363,2.372
2012-08-03,,,71.9,0.4471,0.8809,1.7139,2.4465
2012-08-06,,,69.7,0.436,0.86,1.709,2.447
2012-08-07,,,73.9,0.4605,0.908,1.771,2.514
2012-08-08,,,75.2,0.47,0.926,1.7874,2.536
2012-08-09,,,73.7,0.48,0.935,1.799,2.5485
2012-08-10,,,70.1,0.4695,0.913,1.769,2.531
2012-08-13,,,67.2,0.466,0.906,1.77,2.523
2012-08-14,,,67.9,0.4745,0.9467,1.84,2.6013
2012-08-15,,,73.0,0.4923,1.004,1.9314,2.6955
2012-08-16,,,77.1,0.497,1.026,1.953,2.7315
2012-08-17,,,74.0,0.4964,1.0012,1.922,2.7015
2012-08-20,,,70.2,0.4915,0.9914,1.915,2.6895
2012-08-21,,,70.0,0.4965,0.99,1.9075,2.673
2012-08-22,,,66.8,0.4535,0.8937,1.795,2.5745
2012-08-23,,,65.5,0.4457,0.891,1.785,2.567
2012-08-24,,,66.4,0.4515,0.901,1.7925,2.575
2012-08-27,,,66.3,0.4438,0.8701,1.749,2.5285
2012-08-28,,,64.3,0.4375,0.854,1.725,2.5175
2012-08-29,,,64.9,0.4455,0.8666,1.7489,2.5455
2012-08-30,,,68.0,0.428,0.844,1.7317,2.5354
2012-08-31,,,68.7,0.402,0.773,1.6595,2.4705
2012-09-03,,,68.7,0.3991,0.77,,
2012-09-04,,,67.1,0.396,0.78,1.676,2.478
2012-09-05,,,68.5,0.403,0.7905,1.6945,2.4985
2012-09-06,,,71.0,0.4248,0.851,1.784,2.5945
2012-09-07,,,68.4,0.4045,0.8175,1.7765,2.6254
2012-09-10,,,68.2,0.3965,0.8011,1.755,2.607
2012-09-11,,,67.9,0.3965,0.824,1.7989,2.6485
2012-09-12,,,69.9,0.398,0.8516,1.849,2.709
2012-09-13,,,65.4,0.3735,0.7985,1.791,2.7025
2012-09-14,,,68.3,0.376,0.8545,1.895,2.841
2012-09-17,,,64.4,0.382,0.8642,1.8798,2.791
2012-09-18,,,59.8,0.387,0.843,1.8445,2.7485
2012-09-19,,,57.5,0.3901,0.816,1.7926,2.696
2012-09-20,,,59.7,0.3935,0.819,1.772,2.6745
2012-09-21,,,59.6,0.389,0.803,1.767,2.69
2012-09-24,,,57.5,0.396,0.7865,1.7275,2.646
2012-09-25,,,57.6,0.4025,0.786,1.7005,2.611
2012-09-26,,,58.5,0.421,0.7716,1.6655,2.55
2012-09-27,,,61.1,0.3992,0.786,1.7101,2.605
2012-09-28,,,60.5,0.367,0.765,1.704,2.602
2012-10-01,,,59.4,0.3664,0.7635,1.701,2.6003
2012-10-02,,,60.4,0.38,0.756,1.6985,2.6129
2012-10-03,,,59.2,0.3695,0.738,1.681,2.612
2012-10-04,,,59.8,0.3815,0.774,1.7495,2.6855
2012-10-05,,,60.4,0.399,0.821,1.81,2.763
2012-10-08,,,60.4,0.3975,0.82,1.808,
2012-10-09,,,59.3,0.3845,0.796,1.7709,2.707
2012-10-10,,,59.6,0.384,0.7823,1.729,2.66
2012-10-11,,,61.4,0.385,0.789,1.718,2.621
2012-10-12,,,61.4,0.3795,0.7935,1.712,2.6075
2012-10-15,,,63.0,0.368,0.7945,1.7195,2.618
2012-10-16,,,64.8,0.3626,0.8075,1.759,2.681
2012-10-17,,,68.7,0.385,0.887,1.8495,2.759
2012-10-18,,,69.0,0.395,0.898,1.864,2.7665
2012-10-19,,,68.5,0.4015,0.861,1.796,2.6875
2012-10-22,,,69.8,0.4038,0.897,1.845,2.727
2012-10-23,,,68.9,0.396,0.8725,1.803,2.666
2012-10-24,,,67.1,0.389,0.868,1.8198,2.6947
2012-10-25,,,73.1,0.418,0.924,1.865,2.727
2012-10-26,,,73.0,0.4025,0.861,1.7857,2.653
2012-10-29,,,71.1,0.3924,0.841,1.7618,2.6308
2012-10-30,,,71.1,0.3923,0.841,1.7618,2.6308
2012-10-31,,,71.4,0.387,0.826,1.738,2.6045
2012-11-01,,,72.0,0.382,0.841,1.768,2.641
2012-11-02,,,72.3,0.3795,0.817,1.7456,2.635
2012-11-05,,,68.6,0.373,0.804,1.7175,2.6075
2012-11-06,,,69.3,0.403,0.862,1.793,2.6565
2012-11-07,,,60.9,0.378,0.7865,1.694,2.5575
2012-11-08,,,59.1,0.3735,0.7524,1.6345,2.486
2012-11-09,,,59.1,0.3809,0.7691,1.6455,2.482
2012-11-12,,,59.1,0.3775,0.7703,,
2012-11-13,,,57.3,0.372,0.762,1.64,2.469
2012-11-14,,,56.8,0.367,0.758,1.629,2.4686
2012-11-15,,,55.6,0.3765,0.763,1.6383,2.481
2012-11-16,,,55.0,0.3765,0.7505,1.6288,2.4886
2012-11-19,,,54.7,0.3734,0.7725,1.659,2.5185
2012-11-20,,,53.7,0.3795,0.7986,1.705,2.575
2012-11-21,,,53.9,0.3925,0.8099,1.7155,2.5756
2012-11-22,,,53.9,0.386,0.812,1.7118,2.5756
2012-11-23,,,53.7,0.401,0.8203,1.7283,2.5905
2012-11-26,,,53.5,0.399,0.804,1.7022,2.5715
2012-11-27,,,51.7,0.388,0.778,1.67,2.551
2012-11-28,,,52.3,0.3785,0.767,1.669,2.564
2012-11-29,,,51.7,0.376,0.757,1.6585,2.566
2012-11-30,,,51.8,0.37,0.755,1.6648,2.579
2012-12-03,,,51.0,0.3725,0.758,1.667,2.56
2012-12-04,,,51.7,0.364,0.756,1.6537,2.5423
2012-12-05,,,52.3,0.3605,0.7385,1.6409,2.55
2012-12-06,,,53.3,0.3574,0.737,1.643,2.554
2012-12-07,,,53.1,0.3574,0.747,1.6774,2.593
2012-12-10,,,52.2,0.3535,0.745,1.6748,2.5858
2012-12-11,,,51.6,0.3525,0.7555,1.7028,2.632
2012-12-12,,,53.6,0.3535,0.783,1.744,2.6765
2012-12-13,,,55.1,0.3622,0.821,1.775,2.688
2012-12-14,,,52.8,0.358,0.8185,1.755,2.6548
2012-12-17,,,57.1,0.3785,0.8635,1.8225,2.7415
2012-12-18,,,63.0,0.394,0.8875,1.8675,2.798
2012-12-19,,,57.8,0.398,0.881,1.8494,2.7825
2012-12-20,,,54.4,0.4015,0.8865,1.8471,2.78
2012-12-21,,,55.3,0.399,0.877,1.82,2.7455
2012-12-24,,,54.9,0.411,0.8822,1.8369,2.7546
2012-12-25,,,54.9,0.41,0.881,1.8254,2.7443
2012-12-26,,,54.5,0.4125,0.88,1.812,2.7403
2012-12-27,,,55.0,0.4045,0.8615,1.8,2.74
2012-12-28,,,56.7,0.3925,0.833,1.762,2.7
2012-12-31,,,59.4,0.3915,0.841,1.816,2.8035
2013-01-01,,,59.4,0.391,0.841,1.823,2.803
2013-01-02,,,61.1,0.3837,0.8705,1.8775,2.8577
2013-01-03,,,63.5,0.397,0.931,1.946,2.9235
2013-01-04,,,62.0,0.401,0.919,1.927,2.881
2013-01-07,,,59.9,0.394,0.916,1.927,2.889
2013-01-08,,,58.6,0.3865,0.891,1.891,2.853
2013-01-09,,,56.3,0.3771,0.879,1.885,2.855
2013-01-10,,,58.2,0.3873,0.914,1.9242,2.88
2013-01-11,,,59.2,0.385,0.904,1.9024,2.858
2013-01-14,,,55.8,0.379,0.8846,1.877,2.838
2013-01-15,,,53.1,0.375,0.872,1.869,2.836
2013-01-16,,,53.2,0.374,0.8605,1.854,2.821
2013-01-17,,,56.9,0.405,0.9261,1.925,2.882
2013-01-18,,,55.9,0.3975,0.899,1.8951,2.84
2013-01-21,,,55.9,0.395,0.899,1.89,2.84
2013-01-22,,,53.7,0.3937,0.8964,1.895,2.838
2013-01-23,,,53.6,0.387,0.885,1.881,2.826
2013-01-24,,,55.3,0.394,0.91,1.9085,2.856
2013-01-25,,,66.2,0.4325,0.997,2.012,2.9585
2013-01-28,,,63.7,0.442,1.01,2.0222,2.963
2013-01-29,,,62.4,0.437,1.03,2.0625,3.007
2013-01-30,,,66.4,0.426,1.018,2.066,3.015
2013-01-31,,,65.6,0.434,1.029,2.063,3.007
2013-02-01,,,65.0,0.423,1.035,2.1,3.0546
2013-02-04,,,63.1,0.4195,0.996,2.045,3.0033
2013-02-05,,,64.8,0.4295,1.026,2.086,3.0463
2013-02-06,,,62.8,0.411,0.99,2.0455,3.005
2013-02-07,,,59.9,0.408,0.983,2.0427,2.999
2013-02-08,,,61.5,0.4045,0.9803,2.034,2.987
2013-02-11,,,60.0,0.416,1.003,2.049,2.9904
2013-02-12,,,59.8,0.4223,1.017,2.0654,3.011
2013-02-13,,,61.7,0.4307,1.0539,2.1185,3.06
2013-02-14,,,59.1,0.4175,1.008,2.065,3.013
2013-02-15,,,59.1,0.4253,1.015,2.0676,3.0286
2013-02-18,,,59.1,0.425,1.013,2.07,3.029
2013-02-19,,,58.4,0.4225,1.044,2.101,3.067
2013-02-20,,,57.9,0.415,1.0196,2.085,3.062
2013-02-21,,,59.7,0.404,0.996,2.051,3.0215
2013-02-22,,,58.6,0.4005,0.9798,2.04,3.012
2013-02-25,,,60.0,0.3864,0.923,1.942,2.915
2013-02-26,,,58.0,0.392,0.934,1.9705,2.932
2013-02-27,,,57.3,0.395,0.942,1.992,2.953
2013-02-28,,,55.9,0.3828,0.924,1.9665,2.946
2013-03-01,,,55.0,0.376,0.904,1.936,2.915
2013-03-04,,,53.9,0.3735,0.914,1.961,2.942
2013-03-05,,,56.5,0.378,0.931,1.979,2.9575
2013-03-06,,,58.4,0.382,0.9549,2.019,3.0055
2013-03-07,,,60.5,0.394,1.006,2.078,3.0586
2013-03-08,,,58.1,0.3985,1.036,2.1275,3.0992
2013-03-11,,,55.1,0.398,1.044,2.141,3.1157
2013-03-12,,,53.7,0.3938,1.0133,2.102,3.0695
2013-03-13,,,54.6,0.395,1.021,2.1035,3.0745
2013-03-14,,,56.0,0.4017,1.0234,2.12,3.1035
2013-03-15,,,55.8,0.392,0.986,2.0835,3.077
2013-03-18,,,55.9,0.396,0.971,2.058,3.0493
2013-03-19,,,59.6,0.422,0.96,2.016,2.997
2013-03-20,,,58.0251,0.416,0.99,2.0765,3.069
2013-03-21,,,58.9583,0.4255,0.974,2.037,3.002
2013-03-22,,,61.8894,0.4267,0.989,2.058,3.0238
2013-03-25,,,57.6686,0.4245,0.982,2.058,3.0315
2013-03-26,,,56.0624,0.4293,0.9825,2.0653,3.0452
2013-03-27,,,58.4143,0.4203,0.948,2.004,2.98
2013-03-28,,,57.3202,0.4165,0.956,2.007,2.993
2013-03-29,,,57.3202,0.42,0.9538,2.007,2.993
2013-04-01,,,56.1681,0.409,0.939,1.99,2.965
2013-04-02,,,55.9792,0.405,0.955,2.0155,2.9905
2013-04-03,,,57.8988,0.391,0.914,1.972,2.9503
2013-04-04,,,56.9154,0.3815,0.892,1.931,2.893
2013-04-05,,,54.8462,0.376,0.876,1.885,2.796
2013-04-08,,,54.9331,0.381,0.8985,1.9348,2.8751
2013-04-09,,,52.7219,0.378,0.885,1.929,2.883
2013-04-10,,,53.9292,0.3758,0.907,1.97,2.9417
2013-04-11,,,52.609,0.3713,0.902,1.958,2.936
2013-04-12,,,53.1198,0.3724,0.868,1.897,2.856
2013-04-15,,,52.347,0.368,0.854,1.852,2.786
2013-04-16,,,51.9288,0.3678,0.875,1.8965,2.839
2013-04-17,,,51.9747,0.37,0.8629,1.863,2.795
2013-04-18,,,51.3105,0.3667,0.8611,1.851,2.7722
2013-04-19,,,51.3114,0.3704,0.875,1.873,2.8005
2013-04-22,,,50.5813,0.3615,0.86,1.866,2.801
2013-04-23,,,50.0439,0.3635,0.877,1.893,2.841
2013-04-24,,,49.7509,0.36,0.863,1.88,2.8315
2013-04-25,,,49.3939,0.363,0.864,1.884,2.842
2013-04-26,,,50.2379,0.359,0.842,1.844,2.7965
2013-04-29,,,49.6486,0.3463,0.8295,1.843,2.8115
2013-04-30,,,49.2418,0.348,0.837,1.848,2.81
2013-05-01,,,49.0404,0.342,0.8175,1.821,2.774
2013-05-02,,,49.6275,0.3379,0.815,1.809,2.7595
2013-05-03,,,49.0404,0.357,0.887,1.918,2.889
2013-05-06,,,49.4904,0.358,0.901,1.941,2.9145
2013-05-07,,,51.0928,0.364,0.9125,1.9562,2.931
2013-05-08,,,49.3141,0.358,0.9027,1.949,2.9275
2013-05-09,,,48.8695,0.359,0.912,1.958,2.94
2013-05-10,,,55.3227,0.371,0.974,2.041,3.024
2013-05-13,,,56.5094,0.3804,0.983,2.0635,3.0635
2013-05-14,,,57.7357,0.3871,1.02,2.116,3.1205
2013-05-15,,,58.2848,0.3815,0.9885,2.071,3.0765
2013-05-16,,,55.9588,0.3733,0.9505,2.009,3.0105
2013-05-17,,,61.3274,0.3898,0.9931,2.087,3.087
2013-05-20,,,60.5436,0.3869,1.0005,2.098,3.094
2013-05-21,,,59.7589,0.383,0.982,2.055,3.0413
2013-05-22,,,65.3652,0.3945,1.062,2.171,3.136
2013-05-23,,,68.2182,0.399,1.062,2.1535,3.106
2013-05-24,,,65.1208,0.4055,1.0719,2.16,3.097
2013-05-27,,,65.1208,0.407,1.071,2.156,3.09
2013-05-28,,,75.5083,0.473,1.2315,2.3345,3.256
2013-05-29,,,81.2154,0.4558,1.191,2.276,3.1865
2013-05-30,,,77.4134,0.4572,1.192,2.28,3.1967
2013-05-31,,,79.9852,0.4585,1.2063,2.305,3.215
2013-06-03,,,79.2288,0.455,1.218,2.3025,3.209
2013-06-04,,,82.7881,0.4645,1.251,2.342,3.256
2013-06-05,,,83.6421,0.458,1.211,2.283,3.184
2013-06-06,,,84.7485,0.4631,1.205,2.2702,3.17
2013-06-07,,,81.5289,0.4847,1.2928,2.368,3.257
2013-06-10,,,84.7485,0.4923,1.337,2.4185,3.2953
2013-06-11,,,82.3352,0.501,1.321,2.3845,3.225
2013-06-12,,,81.8907,0.5,1.3455,2.4235,3.2755
2013-06-13,,,82.4018,0.4444,1.24,2.327,3.2125
2013-06-14,,,78.4531,0.4305,1.222,2.308,3.2005
2013-06-17,,,78.4642,0.4263,1.249,2.3575,3.241
2013-06-18,,,81.0153,0.4239,1.255,2.3685,3.244
2013-06-19,,,86.8946,0.4727,1.475,2.5615,3.3245
2013-06-20,,,96.0231,0.5088,1.5352,2.643,3.421
2013-06-21,,,103.7298,0.5652,1.6485,2.762,3.487
2013-06-24,,,110.9822,0.5795,1.66,2.763,3.4653
2013-06-25,,,108.442,0.5835,1.6885,2.832,3.543
2013-06-26,,,103.4642,0.5335,1.6105,2.751,3.512
2013-06-27,,,97.1255,0.5056,1.5445,2.674,3.4578
2013-06-28,,,99.7542,0.511,1.566,2.697,3.448
2013-07-01,,,101.318,0.5174,1.5565,2.695,3.4315
2013-07-02,,,107.5594,0.5226,1.5616,2.693,3.441
2013-07-03,,,109.2726,0.551,1.613,2.7185,3.4715
2013-07-04,,,109.2726,0.522,1.613,2.734,3.471
2013-07-05,,,117.8877,0.585,1.818,2.994,3.727
2013-07-08,,,107.7783,0.5391,1.695,2.8825,3.6465
2013-07-09,,,99.5145,0.536,1.6694,2.8615,3.638
2013-07-10,,,98.9792,0.5164,1.627,2.8395,3.6365
2013-07-11,,,93.5369,0.4982,1.5696,2.7905,3.608
2013-07-12,,,94.4621,0.527,1.608,2.8055,3.6135
2013-07-15,,,89.4019,0.51,1.564,2.7545,3.579
2013-07-16,,,87.9952,0.495,1.557,2.745,3.571
2013-07-17,,,81.9189,0.475,1.488,2.695,3.5568
2013-07-18,,,77.447,0.4796,1.511,2.732,3.609
2013-07-19,,,75.9024,0.474,1.481,2.6905,3.5395
2013-07-22,,,72.6182,0.478,1.484,2.6895,3.5345
2013-07-23,,,74.0521,0.4848,1.498,2.706,3.558
2013-07-24,,,80.1974,0.5089,1.567,2.785,3.622
2013-07-25,,,82.604,0.4771,1.545,2.772,3.623
2013-07-26,,,81.6379,0.4735,1.5415,2.7635,3.605
2013-07-29,,,83.1824,0.4775,1.556,2.7955,3.655
2013-07-30,,,83.2696,0.478,1.5579,2.802,3.6655
2013-07-31,,,82.5984,0.4775,1.552,2.7705,3.617
2013-08-01,,,91.3993,0.499,1.664,2.8945,3.727
2013-08-02,,,73.1565,0.4685,1.53,2.7717,3.642
2013-08-05,,,72.6633,0.4791,1.5595,2.811,3.6915
2013-08-06,,,78.1799,0.4842,1.5705,2.8285,3.6968
2013-08-07,,,75.4381,0.48,1.543,2.781,3.651
2013-08-08,,,75.362,0.48,1.535,2.7655,3.638
2013-08-09,,,75.4038,0.475,1.527,2.7468,3.62
2013-08-12,,,74.0896,0.4807,1.561,2.7915,3.6695
2013-08-13,,,81.6737,0.51,1.6555,2.8895,3.7415
2013-08-14,,,80.9185,0.5045,1.654,2.8795,3.725
2013-08-15,,,86.7418,0.5265,1.702,2.93,3.768
2013-08-16,,,94.654,0.53,1.749,2.9945,3.809
2013-08-19,,,99.4839,0.5442,1.799,3.061,3.866
2013-08-20,,,95.7008,0.5274,1.735,3.0005,3.833
2013-08-21,,,98.7874,0.5546,1.8355,3.086,3.906
2013-08-22,,,103.1897,0.58,1.871,3.085,3.872
2013-08-23,,,99.7944,0.5603,1.8085,3.008,3.792
2013-08-26,,,95.8018,0.548,1.772,2.971,3.7625
2013-08-27,,,94.9219,0.5365,1.707,2.8955,3.6895
2013-08-28,,,98.542,0.5574,1.7636,2.9535,3.743
2013-08-29,,,98.8459,0.565,1.77,2.9515,3.7228
2013-08-30,,,103.5277,0.568,1.8075,2.981,3.7205
2013-09-02,,,103.5277,0.577,1.809,2.98,3.7235
2013-09-03,,,105.7785,0.5885,1.8295,3.034,3.797
2013-09-04,,,111.3608,0.626,1.895,3.076,3.809
2013-09-05,,,114.1887,0.67,2.005,3.1847,3.919
2013-09-06,,,105.4876,0.616,1.91,3.1175,3.892
2013-09-09,,,100.7114,0.6015,1.864,3.085,3.8705
2013-09-10,,,101.8103,0.6218,1.917,3.1255,3.9025
2013-09-11,,,97.9994,0.5957,1.865,3.0765,3.8565
2013-09-12,,,96.3782,0.5945,1.871,3.068,3.8475
2013-09-13,,,96.1705,0.593,1.864,3.051,3.842
2013-09-16,,,94.5474,0.5461,1.79,3.0205,3.8545
2013-09-17,,,90.8188,0.531,1.7805,2.997,3.8153
2013-09-18,,,82.746,0.4835,1.603,2.841,3.718
2013-09-19,,,80.3358,0.4959,1.67,2.909,3.785
2013-09-20,,,77.7286,0.4878,1.658,2.8915,3.7445
2013-09-23,,,75.3482,0.48,1.622,2.8515,3.705
2013-09-24,,,74.8227,0.4805,1.599,2.8088,3.6525
2013-09-25,,,75.3016,0.47,1.563,2.779,3.648
2013-09-26,,,77.5522,0.474,1.5778,2.801,3.6737
2013-09-27,,,77.9955,0.4675,1.552,2.7805,3.6625
2013-09-30,,,80.1572,0.4604,1.5375,2.764,3.657
2013-10-01,,,87.3693,0.4665,1.584,2.8085,3.688
2013-10-02,,,82.1508,0.4587,1.54,2.783,3.6825
2013-10-03,,,80.3343,0.4495,1.524,2.7705,3.6855
2013-10-04,,,82.4795,0.463,1.571,2.8115,3.697
2013-10-07,,,80.2882,0.4713,1.5595,2.7845,3.662
2013-10-08,,,81.1225,0.502,1.568,2.7765,3.6555
2013-10-09,,,80.7998,0.4875,1.5755,2.8085,3.7055
2013-10-10,,,80.0847,0.477,1.574,2.8175,3.6975
2013-10-11,,,77.1074,0.4795,1.5685,2.82,3.714
2013-10-14,,,77.1074,0.48,1.572,2.821,3.715
2013-10-15,,,75.8137,0.4798,1.584,2.859,3.7595
2013-10-16,,,73.1707,0.465,1.5465,2.7995,3.704
2013-10-17,,,70.0888,0.4453,1.492,2.7295,3.6435
2013-10-18,,,72.4643,0.445,1.4975,2.7235,3.6295
2013-10-21,,,71.4668,0.448,1.511,2.745,3.649
2013-10-22,,,63.0545,0.428,1.438,2.6575,3.5827
2013-10-23,,,62.0475,0.441,1.4405,2.6515,3.565
2013-10-24,,,63.1394,0.4377,1.4565,2.6731,3.58
2013-10-25,,,61.14,0.4315,1.436,2.6635,3.578
2013-10-28,,,58.5357,0.4375,1.442,2.671,3.588
2013-10-29,,,58.8118,0.431,1.417,2.653,3.576
2013-10-30,,,60.5962,0.433,1.453,2.682,3.602
2013-10-31,,,61.6804,0.4255,1.465,2.7,3.6015
2013-11-01,,,69.5623,0.431,1.509,2.766,3.667
2013-11-04,,,64.2148,0.4205,1.488,2.749,3.6689
2013-11-05,,,68.5614,0.422,1.515,2.813,3.742
2013-11-06,,,67.0706,0.4099,1.467,2.776,3.732
2013-11-07,,,66.5181,0.4045,1.4375,2.735,3.666
2013-11-08,,,69.9217,0.4274,1.54,2.8735,3.8
2013-11-11,,,69.9217,0.423,1.537,2.867,3.794
2013-11-12,,,69.6409,0.4395,1.5745,2.893,3.8115
2013-11-13,,,65.8254,0.41,1.466,2.8105,3.758
2013-11-14,,,61.9477,0.397,1.444,2.7765,3.7245
2013-11-15,,,62.1778,0.3962,1.448,2.7675,3.6975
2013-11-18,,,58.314,0.388,1.413,2.727,3.6655
2013-11-19,,,62.2957,0.3995,1.4493,2.7578,3.693
2013-11-20,,,66.4537,0.3783,1.458,2.8398,3.797
2013-11-21,,,68.3506,0.375,1.456,2.83,3.7738
2013-11-22,,,66.8119,0.3788,1.45,2.81,3.746
2013-11-25,,,65.0567,0.378,1.4425,2.7945,3.7265
2013-11-26,,,65.2655,0.3755,1.4298,2.7825,3.7162
2013-11-27,,,67.7774,0.374,1.458,2.818,3.7455
2013-11-28,,,67.7774,0.378,1.455,2.816,3.743
2013-11-29,,,67.965,0.377,1.471,2.832,3.745
2013-12-02,,,73.1473,0.384,1.515,2.8845,3.7915
2013-12-03,,,72.0794,0.381,1.498,2.873,3.78
2013-12-04,,,75.7952,0.386,1.537,2.9085,3.8215
2013-12-05,,,76.0999,0.391,1.571,2.944,3.835
2013-12-06,,,69.2368,0.3985,1.573,2.9225,3.807
2013-12-09,,,67.754,0.395,1.561,2.8995,3.7765
2013-12-10,,,70.5118,0.3938,1.541,2.87,3.7515
2013-12-11,,,71.7821,0.408,1.589,2.9165,3.7935
2013-12-12,,,72.7988,0.425,1.624,2.939,3.799
2013-12-13,,,72.6109,0.427,1.618,2.926,3.784
2013-12-16,,,69.918,0.424,1.616,2.935,3.804
2013-12-17,,,68.4634,0.399,1.566,2.889,3.7785
2013-12-18,,,64.9565,0.403,1.607,2.9495,3.827
2013-12-19,,,67.7439,0.44,1.667,2.9945,3.857
2013-12-20,,,67.3065,0.454,1.7035,2.953,3.775
2013-12-23,,,66.1591,0.476,1.737,2.9958,3.812
2013-12-24,,,67.7712,0.49,1.77,3.05,3.858
2013-12-25,,,67.7712,0.498,,3.049,3.858
2013-12-26,,,66.7598,0.506,1.791,3.057,3.888
2013-12-27,,,65.8279,0.4847,1.776,3.057,3.893
2013-12-30,,,69.0673,0.477,1.746,3.031,3.863
2013-12-31,,,73.546,0.49,1.7865,3.0975,3.929
2014-01-01,,,73.546,0.482,1.791,3.099,3.929
2014-01-02,,,73.3983,0.4901,1.773,3.061,3.895
2014-01-03,,,72.7462,0.5105,1.7915,3.0665,3.8953
2014-01-06,,,69.8862,0.5,1.746,3.026,3.874
2014-01-07,,,73.7774,0.498,1.738,3.01,3.858
2014-01-08,,,75.284,0.545,1.828,3.065,3.871
2014-01-09,,,73.7426,0.5465,1.8315,3.0505,3.8525
2014-01-10,,,61.1819,0.4915,1.711,2.9515,3.7813
2014-01-13,,,58.9156,0.4765,1.677,2.91,3.7488
2014-01-14,,,61.6336,0.5,1.735,2.9635,3.785
2014-01-15,,,60.8149,0.5195,1.763,2.9895,3.809
2014-01-16,,,60.7997,0.511,1.741,2.9508,3.76
2014-01-17,,,60.2776,0.51,1.731,2.9305,3.7365
2014-01-20,,,60.2776,0.508,1.732,2.93,3.7345
2014-01-21,,,59.5467,0.514,1.748,2.9335,3.729
2014-01-22,,,60.5215,0.5395,1.8035,2.977,3.7485
2014-01-23,,,62.2177,0.5025,1.719,2.8981,3.68
2014-01-24,,,63.5076,0.4899,1.665,2.8385,3.6208
2014-01-27,,,64.2053,0.496,1.6905,2.871,3.6513
2014-01-28,,,64.5183,0.4851,1.682,2.8772,3.669
2014-01-29,,,64.5494,0.472,1.6315,2.815,3.6128
2014-01-30,,,64.8556,0.4695,1.646,2.83,3.6335
2014-01-31,,,64.725,0.4595,1.607,2.7855,3.5965
2014-02-03,,,65.7989,0.4335,1.558,2.7205,3.5285
2014-02-04,,,66.7971,0.441,1.586,2.773,3.6015
2014-02-05,,,67.2613,0.4415,1.605,2.809,3.65
2014-02-06,,,67.1836,0.4535,1.633,2.8385,3.67
2014-02-07,,,64.7498,0.424,1.58,2.814,3.666
2014-02-10,,,62.2608,0.428,1.576,2.79,3.6363
2014-02-11,,,61.4936,0.451,1.6378,2.85,3.681
2014-02-12,,,61.0023,0.462,1.667,2.886,3.7114
2014-02-13,,,58.0866,0.438,1.6205,2.835,3.6733
2014-02-14,,,57.2949,0.448,1.6425,2.851,3.682
2014-02-17,,,57.2949,0.448,1.6415,2.854,3.682
2014-02-18,,,55.9861,0.434,1.6,2.8178,3.6675
2014-02-19,,,57.2794,0.4515,1.636,2.85,3.699
2014-02-20,,,58.7042,0.4575,1.652,2.8568,3.696
2014-02-21,,,58.3839,0.453,1.641,2.829,3.663
2014-02-24,,,57.3609,0.4565,1.645,2.834,3.664
